time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.55521395208,-2.25717287115,159.4517669,6.20651795713,0.083439999475,0.0,-1.56110768507,-2.04283653193,5.38260119723,0.0643295341241,-0.0167499567877,0.0,467.77601254420307,466.9658987418265,466.5076820188965,468.65654515840123
3.1800000000000024,-1.65026095019,-2.38106126468,159.772957545,6.21064312942,0.0825586533309,0.0,-1.60710048599,-2.08653034744,5.3240672289,0.0763843820758,-0.0108569512108,0.0,416.2987417490724,416.8142629684393,416.54944202234793,417.6063730744302
3.2400000000000024,-1.74830469464,-2.50772540514,160.09359945,6.21567626758,0.0814295959755,0.0,-1.66096010053,-2.1351941374,5.3638460448,0.095753480634,-0.0437567761566,0.0,450.11739380156286,447.44641736568013,446.7906982426295,448.37290496131396
3.3000000000000025,-1.84924100926,-2.63696180494,160.41274248,6.2219522407,0.0792341277917,0.0,-1.70347623303,-2.17232429691,5.274766266,0.118113049935,-0.0251484762049,0.0,404.99556506158126,406.6653315839863,405.03173822287437,407.0485015464818
3.3600000000000025,-1.95313267397,-2.76866322793,160.731954669,6.2300629148,0.0776371164604,0.0,-1.7594220791,-2.21698508179,5.36530800378,0.156804640379,-0.0297279486705,0.0,462.86874908328457,462.508029659366,461.88670772074806,464.94364777254407
3.4200000000000026,-2.06014409438,-2.90274579864,161.05390734,6.23934218112,0.0760478892024,0.0,-1.80751503655,-2.25168870463,5.36656935528,0.14997069925,-0.0206874276242,0.0,435.81950114314685,436.57443637262554,435.5683457296479,435.0194654718383
3.4800000000000026,-2.16992236831,-3.0387062755,161.374650892,6.24868736148,0.0745221415257,0.0,-1.85170294266,-2.27965929552,5.32520279208,0.16533675247,-0.0371767972226,0.0,422.0809698692642,420.6549997624631,420.9513293779714,422.3033369988258
3.5400000000000027,-2.28281244217,-3.17641424354,161.699398663,6.25874649759,0.0727897382392,0.0,-1.91105845576,-2.30952252766,5.49902672226,0.171916421819,-0.016004487679,0.0,486.14295340109027,487.7268132196821,487.6164164384326,488.1318645924572
3.6000000000000028,-2.39910349877,-3.31565517741,162.032771263,6.26876405489,0.0716792672262,0.0,-1.96520115251,-2.33083922363,5.61296079975,0.154546853172,-0.0240541950896,0.0,472.28164097788056,471.66033358743704,471.14093067768573,469.82058835155914
3.660000000000003,-2.51817995018,-3.45590193568,162.36676564,6.27791621377,0.0707195088405,0.0,-2.00400173125,-2.34344142553,5.52076595058,0.148182035009,-0.00342631360579,0.0,405.0536890453414,406.9049647260435,406.494590801543,405.94801573489707
3.720000000000003,-2.63952138674,-3.59677834022,162.6944087,0.00377338807792,0.0703343237558,0.0,-2.04077192979,-2.35187141081,5.40135603802,0.155328433103,-0.0132034091968,0.0,395.2745717228346,394.3724164077475,395.30981239754163,395.9923110694423
3.780000000000003,-2.76364395317,-3.73799832162,163.023042483,0.0133938244447,0.0707643304265,0.0,-2.09663120958,-2.35448022334,5.5524631613,0.16883319472,0.0313594216241,0.0,478.5341278302064,481.9148825696727,480.4234247987244,481.4685780957665
3.840000000000003,-2.89068318359,-3.87926691909,163.354296091,0.0241481082327,0.0727147016356,0.0,-2.13821312008,-2.35370417777,5.48971276846,0.1945226641,0.0347059471003,0.0,415.20271926102987,415.49675237901704,413.1431246889844,415.43528277402544
3.900000000000003,-3.02063993391,-4.02018846497,163.687053361,0.0354937013237,0.0744651404004,0.0,-2.19387501038,-2.34255223037,5.60171721127,0.175116389164,0.0148149589211,0.0,470.44423403289824,468.90147775041856,470.2012447973773,468.72755451248634
3.960000000000003,-3.15390125458,-4.16025420339,164.025545253,0.0459078759079,0.0749755080651,0.0,-2.24825397487,-2.32532795701,5.68102261803,0.170286198847,-0.0087329498661,0.0,461.6308051163089,459.7685218468733,460.77634029748407,460.4220597459946
4.020000000000002,-3.29032537271,-4.299158676,164.367297212,0.0564349521911,0.0742962055033,0.0,-2.29919934746,-2.30391161461,5.71064816975,0.184163119025,-0.0170797654629,0.0,445.90379820486976,445.221399866645,445.6084281493521,446.7708756142567
4.080000000000001,-3.42967163702,-4.43668961496,164.709088271,0.0677465486031,0.0735221002049,0.0,-2.34566440382,-2.27954620317,5.68262147235,0.196061283671,-0.00563705841684,0.0,426.25763109475065,427.2346692411286,427.53729576123516,428.5858909478502
4.14,-3.57215730055,-4.57223797336,165.053983913,0.0789508771522,0.0735911155616,0.0,-2.40384701706,-2.23756496268,5.81330056852,0.151849722395,0.0121031344734,0.0,476.1197947331698,477.47533856832564,477.75353505292304,474.3997087025848
4.199999999999998,-3.71788474307,-4.70532892483,165.403160488,0.0876876864728,0.0747712390601,0.0,-2.4538589556,-2.19801483294,5.82587097649,0.128689401653,0.0316235794663,0.0,440.18773436724223,441.8004431355567,442.778029315712,440.8877894399548
4.259999999999997,-3.86678665321,-4.835728044,165.754958199,0.0954398028871,0.0766650852675,0.0,-2.50973231223,-2.14789543178,5.90031246181,0.130206763705,0.031444907405,0.0,461.05385053854667,461.0400448611868,460.72732263385774,460.86191842787605
4.319999999999996,-4.01904309131,-4.96301931172,166.110656005,0.10321872269,0.0788741315898,0.0,-2.56569451954,-2.09442595097,5.95595453822,0.12850966045,0.0458347624177,0.0,455.2107766771354,456.3616110463951,456.2211769961446,456.10054492646356
4.379999999999995,-4.1747809214,-5.08685762107,166.470565509,0.111560125737,0.0818093030221,0.0,-2.62585041838,-2.03275253057,6.04051828054,0.15443175522,0.0544662557261,0.0,464.7704076718998,465.4478897991067,464.97301342042175,467.0162209517784
4.439999999999993,-4.33407539996,-5.20698668557,166.834077558,0.120468754074,0.0846604219062,0.0,-2.68427512221,-1.97072236737,6.07628280765,0.132621546843,0.0276253664172,0.0,451.8655352685087,449.69737455713954,453.1689634650594,451.4320139114826
4.499999999999992,-4.49704602934,-5.32306562497,167.201058492,0.128042114617,0.0862054893514,0.0,-2.74824714116,-1.89783609999,6.15591419683,0.108654165691,0.0217117271993,0.0,466.80347972077664,466.3417854753183,465.66948265081504,463.8039351613135
4.559999999999991,-4.66377542747,-5.4347975691,167.571433631,0.135021593411,0.088232046132,0.0,-2.80958803653,-1.82593488503,6.18964993694,0.128403153268,0.0508335002452,0.0,451.2347152375951,453.58040469226904,451.7966316186883,453.3980593490185
4.6199999999999894,-4.83417503233,-5.54217081447,167.943124491,0.143036623978,0.0910562035404,0.0,-2.87069579828,-1.75246201582,6.19986462692,0.142320897514,0.0382171258882,0.0,445.45969189895413,444.4278927143953,445.8249844544968,446.9771461815685
4.679999999999988,-5.00824217957,-5.64507338575,168.314796187,0.151574673556,0.0928114778413,0.0,-2.93178061853,-1.67686132688,6.18912794947,0.142260700822,-0.00244667771318,0.0,441.10459906008015,437.73316441609,439.20242491852616,439.2165619620468
4.739999999999987,-5.18589577657,-5.74347015592,168.684609852,0.160483708971,0.0931622836064,0.0,-2.99010462352,-1.60225990943,6.13817738862,0.158672422359,0.01870576814,0.0,425.2060880702425,427.01470449505354,425.5127866744297,426.93722679133475
4.799999999999986,-5.36743881778,-5.83660253547,169.055230164,0.170131018006,0.0945520999792,0.0,-3.06147355862,-1.50124697986,6.21526020962,0.164711328645,0.0308495149521,0.0,466.12003190047847,467.0682891810244,466.73484790624497,467.22918086173695
4.859999999999984,-5.55346002357,-5.92319861236,169.432028339,0.180214364679,0.0970951101073,0.0,-3.1394594727,-1.38432526917,6.34375735269,0.17401473628,0.0588930153125,0.0,483.12297392077863,485.2339353539037,482.39716400728383,483.1237836321916
4.919999999999983,-5.74403657441,-6.0029154179,169.814534866,0.190533529972,0.100249447255,0.0,-3.21343254304,-1.27194504487,6.40585441829,0.167591075653,0.0352964625542,0.0,465.8115265283455,463.96378767359437,465.9797538506097,465.5041217926527
4.979999999999982,-5.93864914232,-6.0765733518,170.196153048,0.200542676563,0.102396821686,0.0,-3.2739182442,-1.18245266064,6.31504082055,0.165230957714,0.0367577790236,0.0,416.3320951539017,416.4606247921428,417.2235787650013,417.04601952524445
5.0399999999999805,-6.13722227061,-6.14414786499,170.575002357,0.210652658447,0.1053260549,0.0,-3.34547110289,-1.06913219589,6.31299765553,0.174337556887,0.0658748711886,0.0,445.4043151094974,447.7811386618404,444.67955894679886,445.45212453765794
